"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","location_1","lat","lon"
"2015-312176-PUS-12721","Permiso de Uso Certificado","2015-01-15T08:22:00.000","2015","2015.01","058-079-048-29","Vega Alta","Carr. 2, Km. 30.2, Pueblo, Espinosa, Vega Alta","Arecibo","Expedido","Adjudicado","2015-01-15T00:00:00.000","PUS-CERT","211542.0713211","264173.06047452003","No","DEJA QUE TE CUENTE BAR & GRILL","Privado","Rural","ANDRES HERNANDEZ ","(18.4130992889404, -66.3240890502929)","18.413099288940401","-66.324089050292898"
"2014-304555-PUS-12681","Permiso de Uso Certificado","2015-01-14T17:36:00.000","2015","2015.01","144-096-204-42","Trujillo Alto","Carr 175, Km 3.7, Bo. Carraizo, Carraízo, Trujillo Alto","Central","Expedido","Adjudicado","2015-01-20T00:00:00.000","PUS-CERT","243126.26602218","253100.52527826","No","Emerald Lake","Privado","Rural","ARLEANE MERHEB ","(18.3126602172851, -66.025390625)","18.312660217285099","-66.025390625"
"2012-074640-PUS-12662","Permiso de Uso Certificado","2015-01-14T16:09:00.000","2015","2015.01","150-055-085-39","Fajardo","Calle Rebollo, Esq Calle Victor Rios, Pueblo Oeste, Barrio Pueblo, Fajardo","Central","Expedido","Adjudicado","2015-02-12T00:00:00.000","PUS-CERT","282006.67935358","254456.10297035001","No","Head Start El Castillo","Público","Urbano","ENRIQUE SANTIAGO ","(18.3237724304199, -65.6575546264648)","18.323772430419901","-65.657554626464801"
"2015-311876-PUS-12641","Permiso de Uso Certificado","2015-01-14T15:01:00.000","2015","2015.01","095-028-085-26","Rincón","Predio De La Playa Domes , ., ., Puntas, Rincón","Aguadilla","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","112246.165926799","259056.11545626001","No","4 KIOSKO CON B.A.D. Y COMIDA","Privado","Rural","LUIS  MANZANET ","(18.3651027679443, -67.263671875)","18.3651027679443","-67.263671875"
"2015-311856-PUS-12622","Permiso de Uso Certificado","2015-01-14T14:56:00.000","2015","2015.01","138-000-001-89","Morovis","Carr. 155, Km. 51.2, Torrecillas, Torrecillas, Morovis","Arecibo","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT",,,"No","FUNERARIA TORRECILLAS MEMORIAL","Privado","Rural","ARMY CRUZ ",,,
"2014-295360-PUS-12601","Permiso de Uso Certificado","2015-01-14T13:45:00.000","2015","2015.01","010-000-005-65","Hatillo","Carr. #2, 87.1, Coliseo Francisco Deida Méndez, Hatillo, Hatillo","Arecibo","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","159448.4685438","271987.020996109","No","Un Kiosco con Venta Bebidas Alcohólicas Truck Show","Privado","Urbano","DIONISIO LORENZO HERNÁNDEZ ","(18.4833431243896, -66.8172988891601)","18.483343124389599","-66.817298889160099"
"2015-311797-PUS-12581","Permiso de Uso Certificado","2015-01-14T13:02:00.000","2015","2015.01","025-018-031-05","Isabela","Carr 475 Interior, 1.0 , ., Arenales Bajos, Isabela","Aguadilla","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","138563.70699427","269781.55110384","No","VENTA DE PIEZAS NUEVAS PARA AUTOS (AUTO BODY)","Privado","Rural","ZAVIEL  QUIÑONES ","(18.4629192352294, -67.0149765014648)","18.4629192352294","-67.014976501464801"
"2014-229800-PUS-12564","Permiso de Uso Certificado","2015-01-14T12:45:00.000","2015","2015.01","137-000-007-01","Ciales","Carr. 149 Int. 145, ., Parque Eduardito Figueroa, Jaguas, Ciales","Arecibo","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","194739.62071321","253339.52279352001","No","UN KIOSCO CON V.B.A. AL DETAL Y COMIDAS","Privado","Rural","AMERICO DELGADO ","(18.3152465820312, -66.4830932617187)","18.3152465820312","-66.483093261718693"
"2015-311777-PUS-12563","Permiso de Uso Certificado","2015-01-14T12:41:00.000","2015","2015.01","025-018-031-05","Isabela","Carr 475, 1.0, ., Arenales Bajos, Isabela","Aguadilla","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","138563.70699427","269781.55110384","No","CENTRO DE ALINEAMIENTO Y BALANCE ","Privado","Rural","ZAVIEL  LOPEZ  ","(18.4629192352294, -67.0149765014648)","18.4629192352294","-67.014976501464801"
"2015-311678-PUS-12521","Permiso de Uso Certificado","2015-01-14T10:56:00.000","2015","2015.01","029-000-006-99","Hatillo","Carr. 130, Km. 4.9, Sector Lechuga , Naranjito, Hatillo","Arecibo","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","160931.49850662","268346.05938922899","No","FARMACIA LECHUGA, LLC","Privado","Rural","BLANCA DELGADO ","(18.450475692749, -66.8031845092773)","18.450475692748999","-66.803184509277301"
"2014-297696-PUS-12508","Permiso de Uso Completo","2015-01-14T10:08:00.000","2015","2015.01","035-000-007-59","Vega Baja","Carr # 2 `, Km 42.2, Bo. Algarrobo, Algarrobo, Vega Baja","Arecibo","Expedido","Adjudicado","2015-03-12T00:00:00.000","PUS-CONV","201066.46043028001","267237.97268457001","No","DNA Auto Corp.","Privado","Rural","JAVIER ANDINO ","(18.4408206939697, -66.423240661621)","18.440820693969702","-66.423240661620994"
"2015-311630-PUS-12507","Permiso de Uso Certificado","2015-01-14T09:52:00.000","2015","2015.01","042-000-008-03","Loíza","Carretera 187, Km. 7.2, Piñones, Torrecilla Baja, Loíza","Central","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","248882.68999231001","268417.81966367899","No","The Blue Lagoon","Privado","Urbano","LUIS  CLEMENTE RIVERA ","(18.4509220123291, -65.9705734252929)","18.450922012329102","-65.970573425292898"
"2013-155825-PUS-12506","Permiso de Uso Certificado","2015-01-14T09:38:00.000","2015","2015.01","402-068-065-09","Cabo Rojo","B, Solar  D-8, Extension El Combate, Boquerón, Cabo Rojo","Aguadilla","Pre-aprobado","Pendiente",,"PUS-CERT","118221.74794042","216097.698813839","Si","Residencia Arturo Fret Quiles","Privado","Rural","ARTURO FRET  ","(17.9772186279296, -67.2054214477539)","17.977218627929599","-67.205421447753906"
"2014-284006-PUS-12505","Permiso de Uso Completo","2015-01-14T09:21:00.000","2015","2015.01","087-000-007-75","Trujillo Alto","Periferial # 2, 0, Coop. Viviendas Ciudad Univers, Sabana Llana Sur, Trujillo Alto","Central","Archivado","Adjudicado","2015-01-14T00:00:00.000","PUS-CONV","242160.3968438","259369.336274","No","Cooperativa Viviendas Ciudad Universitaria","Privado","Urbano","WILLIAM SANTANA FONT","(18.3731861114501, -66.0401306152343)","18.373186111450099","-66.040130615234304"
"2015-311618-PUS-12504","Permiso de Uso Certificado","2015-01-14T08:55:00.000","2015","2015.01","417-073-055-07","Salinas","0 Santos P. Madero3, Salinas Pr, 0, Barrio Pueblo, Salinas","Humacao","Cancelado","Adjudicado","2015-02-20T00:00:00.000","PUS-CERT","214541.672491759","215702.96588135001","No","USO COMERCIAL AUTORIZADO CENTRO WICK","Privado","Rural","MILDRED ORTIZ ","(17.9751605987548, -66.296043395996)","17.975160598754801","-66.296043395995994"
"2014-300338-PUS-12502","Permiso de Uso Certificado","2015-01-14T08:40:00.000","2015","2015.01","223-099-099-51","Aguas Buenas","Carr.173, Km. 6.1 , Sector Las Corujas, Sumidero, Aguas Buenas","Humacao","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","231593.90036485001","242712.458124039","Si","Francisco Mejias ","Privado","Rural","FRANCISCO MEJIAS ","(18.2190074920654, -66.1346359252929)","18.219007492065401","-66.134635925292898"
"2015-311616-PUS-12501","Permiso de Uso Certificado","2015-01-14T08:12:00.000","2015","2015.01","010-023-581-04","Camuy","Carr. #485, 1.8, ., Membrillo, Camuy","Arecibo","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","154823.741603289","272776.87305498001","No","LA TERRAZA VILLA BRUSI","Privado","Rural","IRIS MORALES CAJIGAS ","(18.4903869628906, -66.8611068725585)","18.4903869628906","-66.861106872558494"
"2015-311476-PUS-12481","Permiso de Uso Certificado","2015-01-13T17:52:00.000","2015","2015.01","040-049-733-18","San Juan","1095 Wilson Ave., 1, Puerta Del Condado, Santurce, San Juan","Central","Expedido","Adjudicado","2015-01-14T00:00:00.000","PUS-CERT","237949.23856647901","268711.30640195002","Si","ASC PHARMACY INC - CONDADO","Privado","Rural","ASCANIO SERNA ","(18.4537963867187, -66.0740737915039)","18.4537963867187","-66.074073791503906"
"2012-072724-PUS-12461","Permiso de Uso Certificado","2015-01-13T16:22:00.000","2015","2015.01","351-039-237-06","Yabucoa","Carr182, Km.9.6  Interior, Sector Los Rodriguez, Guayabota, Yabucoa","Humacao","Expedido","Adjudicado","2015-01-17T00:00:00.000","PUS-CERT","251833.27846233","227727.66892769001","No","Const.Residencia en H.A.B. sobre columnas","Privado","Rural","NOELIA RODRIGUEZ GARCIA","(18.0832271575927, -65.9436721801757)","18.083227157592699","-65.943672180175696"
"2012-037366-PUS-12441","Permiso de Uso Certificado","2015-01-13T15:16:00.000","2015","2015.01","352-000-002-69","Yabucoa","Carr. 902 , Km 3.4 Interior, Campo Alegre, Jácana, Yabucoa","Humacao","Cancelado","Adjudicado","2015-02-13T00:00:00.000","PUS-CERT","255271.74593800001","227777.22020693001","No","CONSTRUCCION RESIDENCIA EN H A B","Privado","Rural","JOSE MEDINA ","(18.083589553833, -65.9111862182617)","18.083589553833001","-65.911186218261705"
"2013-199741-PUS-12421","Permiso de Uso Certificado","2015-01-13T14:43:00.000","2015","2015.01",,,,"A - To Handle","Expedido","Adjudicado","2015-02-03T00:00:00.000","PUS-CERT",,,"No",,"Privado","Urbano","  ",,,
"2015-311357-PUS-12401","Permiso de Uso Certificado","2015-01-13T14:35:00.000","2015","2015.01","154-088-042-06","Añasco","Plaza Publica Jose Adolfo Pesante, ., ., Barrio Pueblo, Añasco","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","125172.26085592","249862.771271259","No","FIESTAS PATRONALES DE AÑASCO (KIOSKO)","Privado","Urbano","HERIBERTO GONZALEZ ","(18.2825355529785, -67.1410293579101)","18.282535552978501","-67.141029357910099"
"2014-307656-PUS-12381","Permiso de Uso Certificado","2015-01-13T14:27:00.000","2015","2015.01","081-000-007-30","Vega Baja","Carr. Pr155, Km. 58.4, Sector Pugnado Adentro, Pugnado Adentro, Vega Baja","Arecibo","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","201172.5436068","261043.33219155","Si","Salon de Belleza (Noemi Morales)","Privado","Rural","NOEMI MORALES FUENTES","(18.3848552703857, -66.4222335815429)","18.3848552703857","-66.422233581542898"
"2015-311336-PUS-12361","Permiso de Uso Certificado","2015-01-13T14:03:00.000","2015","2015.01","154-088-042-06","Añasco","Calle Plaza Pedro Albizu Campo, ., ., Barrio Pueblo, Añasco","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","125172.26085592","249862.771271259","No","FIESTA PATRONALES DE AÑASCO ( KIOSKO)","Privado","Urbano","HECTOR BORGES ","(18.2825355529785, -67.1410293579101)","18.282535552978501","-67.141029357910099"
"2015-311317-PUS-12341","Permiso de Uso Certificado","2015-01-13T13:36:00.000","2015","2015.01","154-088-042-06","Añasco","Calle Pedro Albizu Campos, Esq. San Antonio, Plaza Recreo, Barrio Pueblo, Añasco","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","125172.26085592","249862.771271259","No","4 KIOSKOS BEBIDAS ALCS-FIESTAS PATRONALES AÑASCO","Privado","Urbano","FRANCISCO ECHEVARRIA ","(18.2825355529785, -67.1410293579101)","18.282535552978501","-67.141029357910099"
"2015-311296-PUS-12321","Permiso de Uso Certificado","2015-01-13T13:17:00.000","2015","2015.01","154-088-042-06","Añasco","Calle Pedro Albizu Campos, Esq. San Antonio, Plaza Recreo, Barrio Pueblo, Añasco","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","125172.26085592","249862.771271259","No","1 KIOSKO BEBIDAS ACLS. FIESTAS PATRONALES AÑASCO","Privado","Urbano","JULIO TORRES ","(18.2825355529785, -67.1410293579101)","18.282535552978501","-67.141029357910099"
"2015-311256-PUS-12301","Permiso de Uso Certificado","2015-01-13T12:59:00.000","2015","2015.01","154-088-042-06","Añasco","Calle Pedro Albizu Campos, Esq. San Antonio, Plaza Recreo, Barrio Pueblo, Añasco","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","125172.26085592","249862.771271259","No","MAQUINAS DE ENTRETENIMIENTO FIESTAS PATRONALES DE ","Privado","Urbano","CARLOS RIOS ","(18.2825355529785, -67.1410293579101)","18.282535552978501","-67.141029357910099"
"2015-311139-PUS-12281","Permiso de Uso Certificado","2015-01-13T11:02:00.000","2015","2015.01","390-096-004-07","Juana Díaz","1, 117.6, ., Capitanejo, Juana Díaz","Ponce","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","190104.99834152","218266.037031999","No","Albinia Inc.","Privado","Rural","ALEXIS SANTIAGO ","(17.9983444213867, -66.5267639160156)","17.998344421386701","-66.526763916015597"
"2014-243377-PUS-12261","Permiso de Uso Certificado","2015-01-13T10:31:00.000","2015","2015.01","129-050-001-48","San Sebastián","Carr 448, Km 0.2, Eneas, Eneas, San Sebastián","Aguadilla","Expedido","Adjudicado","2015-01-26T00:00:00.000","PUS-CERT","146132.82928149001","254792.22679337001","No","Ivan Rosa Caban","Privado","Rural","IVAN ROSA CABAN ","(18.3277015686035, -66.9429244995117)","18.327701568603501","-66.942924499511705"
"2015-309696-PUS-12241","Permiso de Uso Completo","2015-01-13T10:14:00.000","2015","2015.01","186-054-001-20","Lares","Carr 129, Km 12.7 Int, Sector La America, Buenos Aires, Lares","Arecibo","Expedido","Adjudicado","2015-01-28T00:00:00.000","PUS-CONV","155502.152475729","247534.00892098001","No","GOMERA","Privado","Rural","WILLIAM LOPEZ ","(18.2623386383056, -66.854133605957)","18.2623386383056","-66.854133605957003"
"2014-306433-PUS-12221","Permiso de Uso Certificado","2015-01-13T09:32:00.000","2015","2015.01","157-028-421-01","San Sebastián","Carr 435, Km 3.2, Perchas I, Perchas I, San Sebastián","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","145012.3174158","251921.894039009","No","Angel D. Santiago Crespo","Privado","Rural","ANGEL SANTIAGO CRESPO","(18.3017387390136, -66.9534454345703)","18.301738739013601","-66.953445434570298"
"2015-311106-PUS-12205","Permiso de Uso Certificado","2015-01-13T09:09:00.000","2015","2015.01","154-088-042-06","Añasco","Plaza Publico Pedro Albizu Campo , ., ., Barrio Pueblo, Añasco","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","125172.26085592","249862.771271259","No","FIESTAS PATRONALES DE AÑASCO (KIOSKO)","Privado","Urbano","JOSE RIVERA ","(18.2825355529785, -67.1410293579101)","18.282535552978501","-67.141029357910099"
"2015-311104-PUS-12204","Permiso de Uso Certificado","2015-01-13T09:03:00.000","2015","2015.01","082-070-178-56","Vega Alta","Pr-678, Km. 3.9(Int.) Lote #3, Pampano, Espinosa, Vega Alta","Arecibo","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","212267.87178275001","261005.30516699","No","Residencia de la Sra. Joandra A. Ortiz","Privado","Rural","JOANDRA ORTIZ RODRIGUEZ","(18.3844757080078, -66.3172378540039)","18.384475708007798","-66.317237854003906"
"2011-694289-PUS-12203","Permiso de Uso Certificado","2015-01-13T08:30:00.000","2015","2015.01","099-000-009-25","San Sebastián","Carr   Pr 125, Km. 19.1, Int., Guatemala, Guatemala, San Sebastián","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","138979.788211359","256807.730746279","No","San Antonio de la Plata - 3","Privado","Rural","RUBÉN RAMIREZ FONT","(18.345718383789, -67.0106506347656)","18.345718383788999","-67.010650634765597"
"2015-311100-PUS-12202","Permiso de Uso Certificado","2015-01-13T07:51:00.000","2015","2015.01","154-098-043-01","Añasco","Plaza Publica Jose Adolfo Pesante, ., ., Barrio Pueblo, Añasco","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","125249.41802543","249831.38203588","No","FIESTAS PATRONALES DE AÑASCO(KIOSKO)","Privado","Urbano","GLADYS MONTES DE OCA","(18.2822532653808, -67.1402969360351)","18.282253265380799","-67.140296936035099"
"2015-311097-PUS-12201","Permiso de Uso Certificado","2015-01-13T07:41:00.000","2015","2015.01","011-077-409-64","Hatillo","Carr. Pr-493, 0.9, ., Carrizales, Hatillo","Arecibo","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","164100.3543417","271162.09109582001","No","Gasolinera con Mini Market/Bebidas Alc. Selladas","Privado","Urbano","EDWIN PERAZA ","(18.4759731292724, -66.7732391357421)","18.475973129272401","-66.773239135742102"
"2015-311076-PUS-12181","Permiso de Uso Completo","2015-01-13T01:57:00.000","2015","2015.01","070-076-003-09","Moca","111, 7.1, Voladoras, Voladoras, Moca","Aguadilla","Expedido","Adjudicado","2015-02-13T00:00:00.000","PUS-CONV","130385.29542654","260721.53417345","No","Cafeteria con Bebidas Alcoholicas y Kareoke","Privado","Rural","LUIS SOTO ACEVEDO","(18.3808155059814, -67.0920944213867)","18.380815505981399","-67.092094421386705"
"2014-307567-PUS-12162","Permiso de Uso Completo","2015-01-12T17:24:00.000","2015","2015.01","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2015-01-16T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-12161","Permiso de Uso Completo","2015-01-12T17:05:00.000","2015","2015.01","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2015-01-16T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2015-310616-PUS-12141","Permiso de Uso Certificado","2015-01-12T13:49:00.000","2015","2015.01","141-000-006-37","Naranjito","Carr 825, Km. 3.7, Achiote, Achiote, Naranjito","Central","Expedido","Adjudicado","2015-01-12T00:00:00.000","PUS-CERT","220306.094417849","253724.60167433001","Si","COLMADO VBA SELLADAS, ARTI FERRETERIAYPIEZASAUTOS","Privado","Rural","ELIEZER FIGUEROA AYALA","(18.3186359405517, -66.2412490844726)","18.318635940551701","-66.241249084472599"
"2015-310756-PUS-12121","Permiso de Uso Certificado","2015-01-12T12:45:00.000","2015","2015.01","063-074-305-22","San Juan","Ave. Barbosa, 597, Urb. Valencia, Universidad, San Juan","Central","Cancelado","Adjudicado","2015-02-13T00:00:00.000","PUS-CERT","241277.26318564001","264257.78847184899","No","RESTAURANTE OLE OLE","Privado","Urbano","JOSE MARCANO FIGUEROA","(18.4134979248046, -66.0426559448242)","18.413497924804599","-66.042655944824205"
"2015-310396-PUS-12101","Permiso de Uso Certificado","2015-01-12T12:19:00.000","2015","2015.01","070-034-020-38","Moca","Carr. 111, 5.1, ., Barrio Pueblo, Moca","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","129060.553022919","262039.868115499","Si","Residencia en Segundo Nivel","Privado","Urbano","RENE ACEVEDO ","(18.3926830291748, -67.1046752929687)","18.392683029174801","-67.104675292968693"
"2014-252547-PUS-12082","Permiso de Uso Certificado","2015-01-12T09:03:00.000","2015","2015.01","096-032-099-39","Rincón","Pr-115, Km. 16.3(Int.) Lote #1, Sector Mingo Mela, Río Grande, Rincón","Aguadilla","Expedido","Adjudicado","2015-01-13T00:00:00.000","PUS-CERT","114656.55334317","258591.08656637001","No","Residencia  de la Sra. Grisel Valle Bonet","Privado","Rural","GRISEL VALLE  BONET","(18.3610000610351, -67.2408447265625)","18.361000061035099","-67.2408447265625"
