"blk_id","municipality","provider","prvder_dba","fcc_frn","tech","max_dwn","max_up","end_uc","location"
"721292204012001","Carolina","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"720757103012050","Trujillo Alto","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Trujillo Alto, PR 
(18.35556997800046, -66.00495002199966)"
"721270045003008","Yabucoa","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Yabucoa, PR 
(18.046540020000464, -65.87727002399964)"
"720739560003050","San Juan","Critical Hub Networks","Caribe.Net","18088583","Optical Carrier Fiber to the End User","Greater than or equal to 1 gbps","Greater than or equal to 1 gbps","Business Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721239532002171","Sabana Grande","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Sabana Grande, PR 
(18.078060005000452, -66.96184998799964)"
"721355102004028","Penuelas","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business Only","
Penuelas, PR 
(18.056730014000436, -66.72190998699966)"
"720970819004022","Arecibo","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Arecibo, PR 
(18.47238998600045, -66.71972999299965)"
"720653104001002","San Juan","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 6 mbps and less than 10 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721019552011001","Guayama","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business Only","
Guayama, PR 
(17.985200020000434, -66.11315001099962)"
"721270054011028","San Juan","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721270070042083","Aguada","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Aguada, PR 
(18.38036997800043, -67.18917997599965)"
"721019553001074","Salinas","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business Only","
Salinas, PR 
(17.98250001700046, -66.29473999499965)"
"721355102004005","Penuelas","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Penuelas, PR 
(18.056730014000436, -66.72190998699966)"
"720851901024044","Manati","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Manati, PR 
(18.430539992000433, -66.48484999099963)"
"720970816022003","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720970804001004","Maricao","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Maricao, PR 
(18.181050007000465, -66.97869998999965)"
"721130730021003","Ponce","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"720310509025018","Arecibo","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Arecibo, PR 
(18.47238998600045, -66.71972999299965)"
"720610404222007","San Juan","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 6 mbps and less than 10 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720118107001003","Hatillo","PR Wi-Fi","PR Wi-Fi","17406240","Terrestrial Fixed Wireless - Licensed","Greater than or equal to 3 mbps and less than 6 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Hatillo, PR 
(18.483049984000445, -66.82282999899962)"
"720291006021018","Bayamon","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Bayamon, PR 
(18.394089980000444, -66.14738001999962)"
"720310502421008","Jayuya","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Jayuya, PR 
(18.219400005000466, -66.59091998899964)"
"721270068001072","Carolina","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"720291006011008","Bayamon","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Bayamon, PR 
(18.394089980000444, -66.14738001999962)"
"720757109022062","Trujillo Alto","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Trujillo Alto, PR 
(18.35556997800046, -66.00495002199966)"
"721130727012027","Mayaguez","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Mayaguez, PR 
(18.203680009000436, -67.14689998499966)"
"720238304001005","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721355102004032","Carolina","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"721130721011023","San Juan","IP Solutions","IP Solutions","19051663","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720597401012018","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720210316111007","Adjuntas","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Adjuntas, PR 
(18.163220012000465, -66.72308999699965)"
"720632105021042","Fajardo","Liberty Cablevision of Puerto Rico, LLC","Liberty","21347273","Cable Modem - DOCSIS 3.0","Greater than or equal to 100 mbps and less than 1 gbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Fajardo, PR 
(18.328119978000473, -65.65332000799964)"
"720339800051000","Caguas","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Caguas, PR 
(18.226539990000447, -66.03746001999963)"
"720632102021011","Bayamon","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
Bayamon, PR 
(18.394089980000444, -66.14738001999962)"
"720252006004008","Isabela","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Isabela, PR 
(18.501219988000457, -67.02111999699963)"
"720252010002039","Humacao","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
Humacao, PR 
(18.151470017000463, -65.82337000899963)"
"721371217023002","Carolina","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 25 mbps and less than 50 mbps","Greater than or equal to 3 mbps and less than 6 mbps","Business and Residential","
Carolina, PR 
(18.442839984000443, -66.02399001499964)"
"720310502111013","Adjuntas","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Adjuntas, PR 
(18.163220012000465, -66.72308999699965)"
"721130712002055","San Lorenzo","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 768 kbps and less than 1.5 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
San Lorenzo, PR 
(18.190280024000458, -65.96230000999964)"
"720310508411003","Toa Baja","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Toa Baja, PR 
(18.442469988000425, -66.25353000999962)"
"720054005012015","Ponce","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
"720210311133005","Aguadilla","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Aguadilla, PR 
(18.434599981000474, -67.15518999199963)"
"720970818003016","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720970817001026","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720310505033001","San Juan","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"720994202003012","San Juan","XAirNet Corp.","XAirNet","12609137","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Business Only","
San Juan, PR 
(18.46632997800043, -66.10474000399967)"
"721130705141001","Mayaguez","Puerto Rico Cable Acquisition Company, Inc.","ChoiceCable TV","3605953","Cable Modem - DOCSIS 3.0","Greater than or equal to 50 mbps and less than 100 mbps","Greater than or equal to 1.5 mbps and less than 3 mbps","Residential Only","
Mayaguez, PR 
(18.203680009000436, -67.14689998499966)"
"720970811001007","Maricao","Puerto Rico Telephone Company Inc.","Claro Internet","1731470","Asymmetrical xDSL","Greater than or equal to 10 mbps and less than 25 mbps","Greater than or equal to 768 kbps and less than 1.5 mbps","Business and Residential","
Maricao, PR 
(18.181050007000465, -66.97869998999965)"
"721435504002009","Ponce","Critical Hub Networks","Caribe.net","18088583","Terrestrial Fixed Wireless - Unlicensed","Greater than or equal to 6 mbps and less than 10 mbps","Greater than or equal to 6 mbps and less than 10 mbps","Business and Residential","
Ponce, PR 
(18.011650011000427, -66.61441997899965)"
